year,month,medium,gender,age_group,political_lean,partisanship_scenario,diet_threshold,value
2018,6,web,All,45-54,L,stringent,50,0.006
2018,6,web,All,55+,L,stringent,50,0.008
2018,7,web,All,18-24,L,stringent,50,0.010
2018,7,web,All,25-34,L,stringent,50,0.008
2018,7,web,All,35-44,L,stringent,50,0.010
2018,7,web,All,45-54,L,stringent,50,0.010
2018,7,web,All,55+,L,stringent,50,0.009
2018,8,web,All,18-24,L,stringent,50,0.008
2018,8,web,All,25-34,L,stringent,50,0.011
2018,8,web,All,35-44,L,stringent,50,0.012
2018,8,web,All,45-54,L,stringent,50,0.010
2018,8,web,All,55+,L,stringent,50,0.008
2018,9,web,All,18-24,L,stringent,50,0.015
2018,9,web,All,25-34,L,stringent,50,0.009
2018,9,web,All,35-44,L,stringent,50,0.009
2018,9,web,All,45-54,L,stringent,50,0.009
2018,9,web,All,55+,L,stringent,50,0.007
2018,10,web,All,18-24,L,stringent,50,0.009
2018,10,web,All,25-34,L,stringent,50,0.013
2018,10,web,All,35-44,L,stringent,50,0.010
2018,10,web,All,45-54,L,stringent,50,0.006
2018,10,web,All,55+,L,stringent,50,0.009
2018,11,web,All,18-24,L,stringent,50,0.012
2018,11,web,All,25-34,L,stringent,50,0.010
2018,11,web,All,35-44,L,stringent,50,0.007
2018,11,web,All,45-54,L,stringent,50,0.007
2018,11,web,All,55+,L,stringent,50,0.009
2018,12,web,All,18-24,L,stringent,50,0.012
2018,12,web,All,25-34,L,stringent,50,0.007
2018,12,web,All,35-44,L,stringent,50,0.009
2018,12,web,All,45-54,L,stringent,50,0.005
2018,12,web,All,55+,L,stringent,50,0.007
2019,1,web,All,18-24,L,stringent,50,0.013
2019,1,web,All,25-34,L,stringent,50,0.008
2019,1,web,All,35-44,L,stringent,50,0.010
2019,1,web,All,45-54,L,stringent,50,0.006
2019,1,web,All,55+,L,stringent,50,0.010
2019,2,web,All,18-24,L,stringent,50,0.015
2019,2,web,All,25-34,L,stringent,50,0.009
2019,2,web,All,35-44,L,stringent,50,0.012
2019,2,web,All,45-54,L,stringent,50,0.006
2019,2,web,All,55+,L,stringent,50,0.008
2019,3,web,All,18-24,L,stringent,50,0.013
2019,3,web,All,25-34,L,stringent,50,0.008
2019,3,web,All,35-44,L,stringent,50,0.007
2019,3,web,All,45-54,L,stringent,50,0.005
2019,3,web,All,55+,L,stringent,50,0.008
2019,4,web,All,18-24,L,stringent,50,0.013
2019,4,web,All,25-34,L,stringent,50,0.008
2019,4,web,All,35-44,L,stringent,50,0.008
2019,4,web,All,45-54,L,stringent,50,0.009
2019,4,web,All,55+,L,stringent,50,0.008
2019,5,web,All,18-24,L,stringent,50,0.015
2019,5,web,All,25-34,L,stringent,50,0.009
2019,5,web,All,35-44,L,stringent,50,0.006
2019,5,web,All,45-54,L,stringent,50,0.006
2019,5,web,All,55+,L,stringent,50,0.010
2019,6,web,All,18-24,L,stringent,50,0.008
2019,6,web,All,25-34,L,stringent,50,0.006
2019,6,web,All,35-44,L,stringent,50,0.010
2019,6,web,All,45-54,L,stringent,50,0.007
2019,6,web,All,55+,L,stringent,50,0.010
2019,7,web,All,18-24,L,stringent,50,0.008
2019,7,web,All,25-34,L,stringent,50,0.008
2019,7,web,All,35-44,L,stringent,50,0.008
2019,7,web,All,45-54,L,stringent,50,0.006
2019,7,web,All,55+,L,stringent,50,0.009
2019,8,web,All,18-24,L,stringent,50,0.008
2019,8,web,All,25-34,L,stringent,50,0.007
2019,8,web,All,35-44,L,stringent,50,0.006
2019,8,web,All,45-54,L,stringent,50,0.006
2019,8,web,All,55+,L,stringent,50,0.008
2019,9,web,All,18-24,L,stringent,50,0.012
2019,9,web,All,25-34,L,stringent,50,0.007
2019,9,web,All,35-44,L,stringent,50,0.007
2019,9,web,All,45-54,L,stringent,50,0.005
2019,9,web,All,55+,L,stringent,50,0.009
2019,10,web,All,18-24,L,stringent,50,0.013
2019,10,web,All,25-34,L,stringent,50,0.005
2019,10,web,All,35-44,L,stringent,50,0.009
2019,10,web,All,45-54,L,stringent,50,0.012
2019,10,web,All,55+,L,stringent,50,0.009
2019,11,web,All,18-24,L,stringent,50,0.014
2019,11,web,All,25-34,L,stringent,50,0.007
2019,11,web,All,35-44,L,stringent,50,0.012
2019,11,web,All,45-54,L,stringent,50,0.004
2019,11,web,All,55+,L,stringent,50,0.009
2019,12,web,All,18-24,L,stringent,50,0.011
2019,12,web,All,25-34,L,stringent,50,0.011
2019,12,web,All,35-44,L,stringent,50,0.006
2019,12,web,All,45-54,L,stringent,50,0.004
2019,12,web,All,55+,L,stringent,50,0.010
2020,1,web,All,18-24,L,stringent,50,0.008
2020,1,web,All,25-34,L,stringent,50,0.006
2020,1,web,All,35-44,L,stringent,50,0.006
2020,1,web,All,45-54,L,stringent,50,0.008
2020,1,web,All,55+,L,stringent,50,0.009
2020,2,web,All,18-24,L,stringent,50,0.012
2020,2,web,All,25-34,L,stringent,50,0.008
2020,2,web,All,35-44,L,stringent,50,0.007
2020,2,web,All,45-54,L,stringent,50,0.006
2020,2,web,All,55+,L,stringent,50,0.007
2020,3,web,All,18-24,L,stringent,50,0.013
2020,3,web,All,25-34,L,stringent,50,0.010
2020,3,web,All,35-44,L,stringent,50,0.005
2020,3,web,All,45-54,L,stringent,50,0.004
2020,3,web,All,55+,L,stringent,50,0.009
2020,4,web,All,18-24,L,stringent,50,0.012
2020,4,web,All,25-34,L,stringent,50,0.008
2020,4,web,All,35-44,L,stringent,50,0.009
2020,4,web,All,45-54,L,stringent,50,0.004
2020,4,web,All,55+,L,stringent,50,0.008
2020,5,web,All,18-24,L,stringent,50,0.008
2020,5,web,All,25-34,L,stringent,50,0.006
2020,5,web,All,35-44,L,stringent,50,0.005
2020,5,web,All,45-54,L,stringent,50,0.004
2020,5,web,All,55+,L,stringent,50,0.007
2020,6,web,All,18-24,L,stringent,50,0.006
2020,6,web,All,25-34,L,stringent,50,0.008
2020,6,web,All,35-44,L,stringent,50,0.010
2020,6,web,All,45-54,L,stringent,50,0.003
2020,6,web,All,55+,L,stringent,50,0.009
2020,7,web,All,18-24,L,stringent,50,0.006
2020,7,web,All,25-34,L,stringent,50,0.007
2020,7,web,All,35-44,L,stringent,50,0.005
2020,7,web,All,45-54,L,stringent,50,0.006
2020,7,web,All,55+,L,stringent,50,0.008
2020,8,web,All,18-24,L,stringent,50,0.007
2020,8,web,All,25-34,L,stringent,50,0.005
2020,8,web,All,35-44,L,stringent,50,0.004
2020,8,web,All,45-54,L,stringent,50,0.004
2020,8,web,All,55+,L,stringent,50,0.009
2020,9,web,All,18-24,L,stringent,50,0.007
2020,9,web,All,25-34,L,stringent,50,0.006
2020,9,web,All,35-44,L,stringent,50,0.005
2020,9,web,All,45-54,L,stringent,50,0.006
2020,9,web,All,55+,L,stringent,50,0.006
2020,10,web,All,18-24,L,stringent,50,0.008
2020,10,web,All,25-34,L,stringent,50,0.010
2020,10,web,All,35-44,L,stringent,50,0.005
2020,10,web,All,45-54,L,stringent,50,0.007
2020,10,web,All,55+,L,stringent,50,0.009
2020,11,web,All,18-24,L,stringent,50,0.005
2020,11,web,All,25-34,L,stringent,50,0.006
2020,11,web,All,35-44,L,stringent,50,0.005
2020,11,web,All,45-54,L,stringent,50,0.004
2020,11,web,All,55+,L,stringent,50,0.008
2020,12,web,All,18-24,L,stringent,50,0.008
2020,12,web,All,25-34,L,stringent,50,0.007
2020,12,web,All,35-44,L,stringent,50,0.004
2020,12,web,All,45-54,L,stringent,50,0.008
2020,12,web,All,55+,L,stringent,50,0.007
2021,1,web,All,18-24,L,stringent,50,0.009
2021,1,web,All,25-34,L,stringent,50,0.008
2021,1,web,All,35-44,L,stringent,50,0.006
2021,1,web,All,45-54,L,stringent,50,0.004
2021,1,web,All,55+,L,stringent,50,0.011
2021,2,web,All,18-24,L,stringent,50,0.007
2021,2,web,All,25-34,L,stringent,50,0.005
2021,2,web,All,35-44,L,stringent,50,0.004
2021,2,web,All,45-54,L,stringent,50,0.003
2021,2,web,All,55+,L,stringent,50,0.010
2021,3,web,All,18-24,L,stringent,50,0.005
2021,3,web,All,25-34,L,stringent,50,0.004
2021,3,web,All,35-44,L,stringent,50,0.002
2021,3,web,All,45-54,L,stringent,50,0.003
2021,3,web,All,55+,L,stringent,50,0.009
2021,4,web,All,18-24,L,stringent,50,0.008
2021,4,web,All,25-34,L,stringent,50,0.003
2021,4,web,All,35-44,L,stringent,50,0.004
2021,4,web,All,45-54,L,stringent,50,0.005
2021,4,web,All,55+,L,stringent,50,0.007
2021,5,web,All,18-24,L,stringent,50,0.009
2021,5,web,All,25-34,L,stringent,50,0.005
2021,5,web,All,35-44,L,stringent,50,0.005
2021,5,web,All,45-54,L,stringent,50,0.008
2021,5,web,All,55+,L,stringent,50,0.008
2021,6,web,All,18-24,L,stringent,50,0.004
2021,6,web,All,25-34,L,stringent,50,0.006
2021,6,web,All,35-44,L,stringent,50,0.004
2021,6,web,All,45-54,L,stringent,50,0.003
2021,6,web,All,55+,L,stringent,50,0.008
2021,7,web,All,18-24,L,stringent,50,0.007
2021,7,web,All,25-34,L,stringent,50,0.006
2021,7,web,All,35-44,L,stringent,50,0.004
2021,7,web,All,45-54,L,stringent,50,0.006
2021,7,web,All,55+,L,stringent,50,0.008
2021,8,web,All,18-24,L,stringent,50,0.007
2021,8,web,All,25-34,L,stringent,50,0.003
2021,8,web,All,35-44,L,stringent,50,0.006
2021,8,web,All,45-54,L,stringent,50,0.004
2021,8,web,All,55+,L,stringent,50,0.005
2021,9,web,All,18-24,L,stringent,50,0.012
2021,9,web,All,25-34,L,stringent,50,0.006
2021,9,web,All,35-44,L,stringent,50,0.003
2021,9,web,All,45-54,L,stringent,50,0.007
2021,9,web,All,55+,L,stringent,50,0.007
2021,10,web,All,18-24,L,stringent,50,0.015
2021,10,web,All,25-34,L,stringent,50,0.009
2021,10,web,All,35-44,L,stringent,50,0.004
2021,10,web,All,45-54,L,stringent,50,0.005
2021,10,web,All,55+,L,stringent,50,0.008
2021,11,web,All,18-24,L,stringent,50,0.009
2021,11,web,All,25-34,L,stringent,50,0.006
2021,11,web,All,35-44,L,stringent,50,0.006
2021,11,web,All,45-54,L,stringent,50,0.009
2021,11,web,All,55+,L,stringent,50,0.007
2021,12,web,All,18-24,L,stringent,50,0.012
2021,12,web,All,25-34,L,stringent,50,0.004
2021,12,web,All,35-44,L,stringent,50,0.005
2021,12,web,All,45-54,L,stringent,50,0.007
2021,12,web,All,55+,L,stringent,50,0.007
2022,1,web,All,18-24,L,stringent,50,0.007
2022,1,web,All,25-34,L,stringent,50,0.006
2022,1,web,All,35-44,L,stringent,50,0.005
2022,1,web,All,45-54,L,stringent,50,0.004
2022,1,web,All,55+,L,stringent,50,0.008
2022,2,web,All,18-24,L,stringent,50,0.009
2022,2,web,All,25-34,L,stringent,50,0.008
2022,2,web,All,35-44,L,stringent,50,0.007
2022,2,web,All,45-54,L,stringent,50,0.007
2022,2,web,All,55+,L,stringent,50,0.009
2022,3,web,All,18-24,L,stringent,50,0.010
2022,3,web,All,25-34,L,stringent,50,0.005
2022,3,web,All,35-44,L,stringent,50,0.004
2022,3,web,All,45-54,L,stringent,50,0.005
2022,3,web,All,55+,L,stringent,50,0.008
2022,4,web,All,18-24,L,stringent,50,0.008
2022,4,web,All,25-34,L,stringent,50,0.007
2022,4,web,All,35-44,L,stringent,50,0.005
2022,4,web,All,45-54,L,stringent,50,0.003
2022,4,web,All,55+,L,stringent,50,0.007
2022,5,web,All,18-24,L,stringent,50,0.010
2022,5,web,All,25-34,L,stringent,50,0.003
2022,5,web,All,35-44,L,stringent,50,0.004
2022,5,web,All,45-54,L,stringent,50,0.005
2022,5,web,All,55+,L,stringent,50,0.007
2022,6,web,All,18-24,L,stringent,50,0.008
2022,6,web,All,25-34,L,stringent,50,0.005
2022,6,web,All,35-44,L,stringent,50,0.004
2022,6,web,All,45-54,L,stringent,50,0.008
2022,6,web,All,55+,L,stringent,50,0.009
2022,7,web,All,18-24,L,stringent,50,0.007
2022,7,web,All,25-34,L,stringent,50,0.005
2022,7,web,All,35-44,L,stringent,50,0.002
2022,7,web,All,45-54,L,stringent,50,0.005
2022,7,web,All,55+,L,stringent,50,0.008
2022,8,web,All,18-24,L,stringent,50,0.004
2022,8,web,All,25-34,L,stringent,50,0.003
2022,8,web,All,35-44,L,stringent,50,0.004
2022,8,web,All,45-54,L,stringent,50,0.007
2022,8,web,All,55+,L,stringent,50,0.007
2022,9,web,All,18-24,L,stringent,50,0.007
2022,9,web,All,25-34,L,stringent,50,0.005
2022,9,web,All,35-44,L,stringent,50,0.003
2022,9,web,All,45-54,L,stringent,50,0.003
2022,9,web,All,55+,L,stringent,50,0.007
2022,10,web,All,18-24,L,stringent,50,0.009
2022,10,web,All,25-34,L,stringent,50,0.007
2022,10,web,All,35-44,L,stringent,50,0.002
2022,10,web,All,45-54,L,stringent,50,0.004
2022,10,web,All,55+,L,stringent,50,0.007
2022,11,web,All,18-24,L,stringent,50,0.008
2022,11,web,All,25-34,L,stringent,50,0.006
2022,11,web,All,35-44,L,stringent,50,0.005
2022,11,web,All,45-54,L,stringent,50,0.006
2022,11,web,All,55+,L,stringent,50,0.008
2022,12,web,All,18-24,L,stringent,50,0.010
2022,12,web,All,25-34,L,stringent,50,0.006
2022,12,web,All,35-44,L,stringent,50,0.005
2022,12,web,All,45-54,L,stringent,50,0.004
2022,12,web,All,55+,L,stringent,50,0.008
2016,1,web,Male,All,L,stringent,50,0.009
2016,1,web,Female,All,L,stringent,50,0.009
2016,2,web,Male,All,L,stringent,50,0.012
2016,2,web,Female,All,L,stringent,50,0.011
2016,3,web,Male,All,L,stringent,50,0.010
2016,3,web,Female,All,L,stringent,50,0.012
2016,4,web,Male,All,L,stringent,50,0.011
2016,4,web,Female,All,L,stringent,50,0.011
2016,5,web,Male,All,L,stringent,50,0.009
2016,5,web,Female,All,L,stringent,50,0.010
2016,6,web,Male,All,L,stringent,50,0.014
2016,6,web,Female,All,L,stringent,50,0.012
2016,7,web,Male,All,L,stringent,50,0.012
2016,7,web,Female,All,L,stringent,50,0.016
2016,8,web,Male,All,L,stringent,50,0.011
2016,8,web,Female,All,L,stringent,50,0.013
2016,9,web,Male,All,L,stringent,50,0.011
2016,9,web,Female,All,L,stringent,50,0.015
2016,10,web,Male,All,L,stringent,50,0.013
2016,10,web,Female,All,L,stringent,50,0.013
2016,11,web,Male,All,L,stringent,50,0.013
2016,11,web,Female,All,L,stringent,50,0.016
2016,12,web,Male,All,L,stringent,50,0.015
2016,12,web,Female,All,L,stringent,50,0.018
2017,1,web,Male,All,L,stringent,50,0.013
2017,1,web,Female,All,L,stringent,50,0.015
2017,2,web,Male,All,L,stringent,50,0.014
2017,2,web,Female,All,L,stringent,50,0.017
2017,3,web,Male,All,L,stringent,50,0.013
2017,3,web,Female,All,L,stringent,50,0.014
2017,4,web,Male,All,L,stringent,50,0.012
2017,4,web,Female,All,L,stringent,50,0.013
2017,5,web,Male,All,L,stringent,50,0.010
2017,5,web,Female,All,L,stringent,50,0.011
2017,6,web,Male,All,L,stringent,50,0.012
2017,6,web,Female,All,L,stringent,50,0.012
2017,7,web,Male,All,L,stringent,50,0.010
2017,7,web,Female,All,L,stringent,50,0.010
2017,8,web,Male,All,L,stringent,50,0.007
2017,8,web,Female,All,L,stringent,50,0.009
2017,9,web,Male,All,L,stringent,50,0.007
2017,9,web,Female,All,L,stringent,50,0.009
2017,10,web,Male,All,L,stringent,50,0.006
2017,10,web,Female,All,L,stringent,50,0.010
2017,11,web,Male,All,L,stringent,50,0.007
2017,11,web,Female,All,L,stringent,50,0.008
2017,12,web,Male,All,L,stringent,50,0.008
2017,12,web,Female,All,L,stringent,50,0.008
2018,1,web,Male,All,L,stringent,50,0.010
2018,1,web,Female,All,L,stringent,50,0.010
2018,2,web,Male,All,L,stringent,50,0.007
2018,2,web,Female,All,L,stringent,50,0.010
2018,3,web,Male,All,L,stringent,50,0.008
2018,3,web,Female,All,L,stringent,50,0.009
2018,4,web,Male,All,L,stringent,50,0.008
2018,4,web,Female,All,L,stringent,50,0.008
2018,5,web,Male,All,L,stringent,50,0.007
2018,5,web,Female,All,L,stringent,50,0.009
2018,6,web,Male,All,L,stringent,50,0.011
2018,6,web,Female,All,L,stringent,50,0.009
2018,7,web,Male,All,L,stringent,50,0.010
2018,7,web,Female,All,L,stringent,50,0.009
2018,8,web,Male,All,L,stringent,50,0.010
2018,8,web,Female,All,L,stringent,50,0.009
2018,9,web,Male,All,L,stringent,50,0.008
2018,9,web,Female,All,L,stringent,50,0.010
2018,10,web,Male,All,L,stringent,50,0.008
2018,10,web,Female,All,L,stringent,50,0.010
2018,11,web,Male,All,L,stringent,50,0.008
2018,11,web,Female,All,L,stringent,50,0.009
2018,12,web,Male,All,L,stringent,50,0.009
2018,12,web,Female,All,L,stringent,50,0.007
2019,1,web,Male,All,L,stringent,50,0.010
2019,1,web,Female,All,L,stringent,50,0.009
2019,2,web,Male,All,L,stringent,50,0.009
2019,2,web,Female,All,L,stringent,50,0.009
2019,3,web,Male,All,L,stringent,50,0.007
2019,3,web,Female,All,L,stringent,50,0.008
2019,4,web,Male,All,L,stringent,50,0.009
2019,4,web,Female,All,L,stringent,50,0.008
2019,5,web,Male,All,L,stringent,50,0.009
2019,5,web,Female,All,L,stringent,50,0.009
2019,6,web,Male,All,L,stringent,50,0.009
2019,6,web,Female,All,L,stringent,50,0.009
2019,7,web,Male,All,L,stringent,50,0.009
2019,7,web,Female,All,L,stringent,50,0.007
2019,8,web,Male,All,L,stringent,50,0.007
2019,8,web,Female,All,L,stringent,50,0.008
2019,9,web,Male,All,L,stringent,50,0.008
2019,9,web,Female,All,L,stringent,50,0.008
2019,10,web,Male,All,L,stringent,50,0.009
2019,10,web,Female,All,L,stringent,50,0.010
2019,11,web,Male,All,L,stringent,50,0.009
2019,11,web,Female,All,L,stringent,50,0.009
2019,12,web,Male,All,L,stringent,50,0.008
2019,12,web,Female,All,L,stringent,50,0.009
2020,1,web,Male,All,L,stringent,50,0.008
2020,1,web,Female,All,L,stringent,50,0.008
2020,2,web,Male,All,L,stringent,50,0.008
2020,2,web,Female,All,L,stringent,50,0.007
2020,3,web,Male,All,L,stringent,50,0.009
2020,3,web,Female,All,L,stringent,50,0.008
2020,4,web,Male,All,L,stringent,50,0.008
2020,4,web,Female,All,L,stringent,50,0.008
2020,5,web,Male,All,L,stringent,50,0.006
2020,5,web,Female,All,L,stringent,50,0.007
2020,6,web,Male,All,L,stringent,50,0.008
2020,6,web,Female,All,L,stringent,50,0.007
2020,7,web,Male,All,L,stringent,50,0.007
2020,7,web,Female,All,L,stringent,50,0.006
2020,8,web,Male,All,L,stringent,50,0.005
2020,8,web,Female,All,L,stringent,50,0.007
2020,9,web,Male,All,L,stringent,50,0.005
2020,9,web,Female,All,L,stringent,50,0.007
2020,10,web,Male,All,L,stringent,50,0.008
2020,10,web,Female,All,L,stringent,50,0.008
2020,11,web,Male,All,L,stringent,50,0.005
2020,11,web,Female,All,L,stringent,50,0.007
2020,12,web,Male,All,L,stringent,50,0.005
2020,12,web,Female,All,L,stringent,50,0.008
2021,1,web,Male,All,L,stringent,50,0.008
2021,1,web,Female,All,L,stringent,50,0.009
2021,2,web,Male,All,L,stringent,50,0.007
2021,2,web,Female,All,L,stringent,50,0.006
2021,3,web,Male,All,L,stringent,50,0.005
2021,3,web,Female,All,L,stringent,50,0.006
2021,4,web,Male,All,L,stringent,50,0.005
2021,4,web,Female,All,L,stringent,50,0.006
2021,5,web,Male,All,L,stringent,50,0.006
2021,5,web,Female,All,L,stringent,50,0.008
2021,6,web,Male,All,L,stringent,50,0.006
2021,6,web,Female,All,L,stringent,50,0.006
2021,7,web,Male,All,L,stringent,50,0.005
2021,7,web,Female,All,L,stringent,50,0.007
2021,8,web,Male,All,L,stringent,50,0.005
2021,8,web,Female,All,L,stringent,50,0.005
2021,9,web,Male,All,L,stringent,50,0.007
2021,9,web,Female,All,L,stringent,50,0.006
2021,10,web,Male,All,L,stringent,50,0.007
2021,10,web,Female,All,L,stringent,50,0.009
2021,11,web,Male,All,L,stringent,50,0.006
2021,11,web,Female,All,L,stringent,50,0.009
2021,12,web,Male,All,L,stringent,50,0.006
2021,12,web,Female,All,L,stringent,50,0.008
2022,1,web,Male,All,L,stringent,50,0.006
2022,1,web,Female,All,L,stringent,50,0.006
2022,2,web,Male,All,L,stringent,50,0.010
2022,2,web,Female,All,L,stringent,50,0.007
2022,3,web,Male,All,L,stringent,50,0.007
2022,3,web,Female,All,L,stringent,50,0.006
2022,4,web,Male,All,L,stringent,50,0.007
2022,4,web,Female,All,L,stringent,50,0.005
2022,5,web,Male,All,L,stringent,50,0.007
2022,5,web,Female,All,L,stringent,50,0.005
2022,6,web,Male,All,L,stringent,50,0.007
2022,6,web,Female,All,L,stringent,50,0.006
2022,7,web,Male,All,L,stringent,50,0.006
2022,7,web,Female,All,L,stringent,50,0.006
2022,8,web,Male,All,L,stringent,50,0.005
2022,8,web,Female,All,L,stringent,50,0.006
2022,9,web,Male,All,L,stringent,50,0.005
2022,9,web,Female,All,L,stringent,50,0.006
2022,10,web,Male,All,L,stringent,50,0.006
2022,10,web,Female,All,L,stringent,50,0.006
2022,11,web,Male,All,L,stringent,50,0.008
2022,11,web,Female,All,L,stringent,50,0.006
2022,12,web,Male,All,L,stringent,50,0.006
2022,12,web,Female,All,L,stringent,50,0.007
2016,1,web,All,All,L,stringent,75,0.004
2016,2,web,All,All,L,stringent,75,0.006
2016,3,web,All,All,L,stringent,75,0.006
2016,4,web,All,All,L,stringent,75,0.007
2016,5,web,All,All,L,stringent,75,0.005
2016,6,web,All,All,L,stringent,75,0.007
2016,7,web,All,All,L,stringent,75,0.008
2016,8,web,All,All,L,stringent,75,0.007
2016,9,web,All,All,L,stringent,75,0.008
2016,10,web,All,All,L,stringent,75,0.007
2016,11,web,All,All,L,stringent,75,0.008
2016,12,web,All,All,L,stringent,75,0.010
2017,1,web,All,All,L,stringent,75,0.008
2017,2,web,All,All,L,stringent,75,0.009
2017,3,web,All,All,L,stringent,75,0.008
2017,4,web,All,All,L,stringent,75,0.007
2017,5,web,All,All,L,stringent,75,0.005
2017,6,web,All,All,L,stringent,75,0.007
2017,7,web,All,All,L,stringent,75,0.006
2017,8,web,All,All,L,stringent,75,0.004
2017,9,web,All,All,L,stringent,75,0.005
2017,10,web,All,All,L,stringent,75,0.005
2017,11,web,All,All,L,stringent,75,0.005
2017,12,web,All,All,L,stringent,75,0.004
2018,1,web,All,All,L,stringent,75,0.006
2018,2,web,All,All,L,stringent,75,0.005
2018,3,web,All,All,L,stringent,75,0.005
2018,4,web,All,All,L,stringent,75,0.005
2018,5,web,All,All,L,stringent,75,0.005
2018,6,web,All,All,L,stringent,75,0.005
2018,7,web,All,All,L,stringent,75,0.005
2018,8,web,All,All,L,stringent,75,0.005
2018,9,web,All,All,L,stringent,75,0.006
2018,10,web,All,All,L,stringent,75,0.005
2018,11,web,All,All,L,stringent,75,0.005
2018,12,web,All,All,L,stringent,75,0.005
2019,1,web,All,All,L,stringent,75,0.005
2019,2,web,All,All,L,stringent,75,0.006
2019,3,web,All,All,L,stringent,75,0.005
2019,4,web,All,All,L,stringent,75,0.006
2019,5,web,All,All,L,stringent,75,0.006
2019,6,web,All,All,L,stringent,75,0.005
2019,7,web,All,All,L,stringent,75,0.005
2019,8,web,All,All,L,stringent,75,0.004
2019,9,web,All,All,L,stringent,75,0.005
2019,10,web,All,All,L,stringent,75,0.006
2019,11,web,All,All,L,stringent,75,0.005
2019,12,web,All,All,L,stringent,75,0.006
2020,1,web,All,All,L,stringent,75,0.004
2020,2,web,All,All,L,stringent,75,0.005
2020,3,web,All,All,L,stringent,75,0.005
2020,4,web,All,All,L,stringent,75,0.005
2020,5,web,All,All,L,stringent,75,0.004
2020,6,web,All,All,L,stringent,75,0.005
2020,7,web,All,All,L,stringent,75,0.005
2020,8,web,All,All,L,stringent,75,0.004
2020,9,web,All,All,L,stringent,75,0.003
2020,10,web,All,All,L,stringent,75,0.005
2020,11,web,All,All,L,stringent,75,0.004
2020,12,web,All,All,L,stringent,75,0.004
2021,1,web,All,All,L,stringent,75,0.005
2021,2,web,All,All,L,stringent,75,0.004
2021,3,web,All,All,L,stringent,75,0.003
2021,4,web,All,All,L,stringent,75,0.003
2021,5,web,All,All,L,stringent,75,0.004
2021,6,web,All,All,L,stringent,75,0.004
2021,7,web,All,All,L,stringent,75,0.004
2021,8,web,All,All,L,stringent,75,0.004
2021,9,web,All,All,L,stringent,75,0.004
2021,10,web,All,All,L,stringent,75,0.005
2021,11,web,All,All,L,stringent,75,0.005
